,city,timestamp,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,felt_temperature
26280,Burbank,2020-09-07 02:53:00,41.0,33.0,Fair,981.21,13.0,0.0,37.0
26281,Burbank,2020-09-07 03:53:00,38.0,33.0,Fair,981.54,7.0,0.0,36.0
26282,Burbank,2020-09-07 04:53:00,33.0,33.0,Fair,982.2,19.0,0.0,31.0
26283,Burbank,2020-09-07 05:53:00,29.0,33.0,Fair,982.53,22.0,0.0,29.0
26284,Burbank,2020-09-07 06:53:00,29.0,33.0,Fair,982.2,11.0,0.0,28.0
26285,Burbank,2020-09-07 07:53:00,28.0,33.0,Fair,982.53,9.0,0.0,28.0
26286,Burbank,2020-09-07 08:53:00,28.0,33.0,Fair,981.87,6.0,0.0,28.0
26287,Burbank,2020-09-07 09:53:00,27.0,33.0,Fair,981.54,0.0,0.0,27.0
26288,Burbank,2020-09-07 10:53:00,27.0,33.0,Fair,981.21,0.0,0.0,27.0
26289,Burbank,2020-09-07 11:53:00,26.0,33.0,Fair,980.88,0.0,0.0,26.0
26290,Burbank,2020-09-07 12:53:00,26.0,33.0,Fair,980.88,0.0,0.0,26.0
26291,Burbank,2020-09-07 13:53:00,25.0,34.0,Fair,980.88,0.0,0.0,26.0
26292,Burbank,2020-09-07 14:53:00,27.0,34.0,Fair,980.88,0.0,0.0,27.0
26293,Burbank,2020-09-07 15:53:00,27.0,30.0,Partly Cloudy,981.21,6.0,0.0,27.0
26294,Burbank,2020-09-07 16:53:00,29.0,34.0,Fair,981.54,7.0,0.0,28.0
26295,Burbank,2020-09-07 17:53:00,30.0,34.0,Fair,981.87,20.0,0.0,29.0
26296,Burbank,2020-09-07 18:53:00,32.0,34.0,Fair,981.21,19.0,0.0,31.0
26297,Burbank,2020-09-07 19:53:00,32.0,34.0,Fair,980.55,15.0,0.0,31.0
26298,Burbank,2020-09-07 20:53:00,32.0,34.0,Fair,980.22,13.0,0.0,31.0
26299,Burbank,2020-09-07 21:53:00,32.0,34.0,Fair,979.24,15.0,0.0,31.0
26300,Burbank,2020-09-07 22:53:00,32.0,34.0,Fair,978.58,17.0,0.0,31.0
26301,Burbank,2020-09-07 23:53:00,31.0,34.0,Fair,977.92,17.0,0.0,31.0
26302,Burbank,2020-09-08 00:53:00,29.0,34.0,Fair,977.92,13.0,0.0,29.0
26303,Burbank,2020-09-08 01:53:00,28.0,34.0,Fair,977.92,11.0,0.0,28.0
26304,Burbank,2020-09-08 02:53:00,25.0,33.0,Fair,977.92,11.0,0.0,26.0
26305,Burbank,2020-09-08 03:53:00,24.0,33.0,Fair,978.58,7.0,0.0,24.0
26306,Burbank,2020-09-08 04:53:00,23.0,33.0,Fair,978.91,7.0,0.0,23.0
26307,Burbank,2020-09-08 05:53:00,23.0,33.0,Fair,978.58,6.0,0.0,23.0
26308,Burbank,2020-09-08 06:53:00,22.0,33.0,Fair,978.25,7.0,0.0,22.0
26309,Burbank,2020-09-08 07:53:00,22.0,33.0,Fair,977.92,11.0,0.0,22.0
26310,Burbank,2020-09-08 08:53:00,21.0,33.0,Fair,977.92,7.0,0.0,21.0
26311,Burbank,2020-09-08 09:07:00,21.0,27.0,Mostly Cloudy,977.92,6.0,0.0,21.0
26312,Burbank,2020-09-08 09:53:00,21.0,26.0,Cloudy,977.92,9.0,0.0,21.0
26313,Burbank,2020-09-08 10:53:00,21.0,26.0,Cloudy,977.59,13.0,0.0,21.0
26314,Burbank,2020-09-08 11:53:00,21.0,26.0,Cloudy,977.59,9.0,0.0,21.0
26315,Burbank,2020-09-08 12:53:00,21.0,26.0,Cloudy,977.59,7.0,0.0,21.0
26316,Burbank,2020-09-08 13:53:00,21.0,26.0,Cloudy,977.92,7.0,0.0,21.0
26317,Burbank,2020-09-08 14:25:00,21.0,26.0,Cloudy,977.92,6.0,0.0,21.0
26318,Burbank,2020-09-08 14:53:00,21.0,26.0,Cloudy,978.25,6.0,0.0,21.0
26319,Burbank,2020-09-08 15:53:00,21.0,26.0,Cloudy,978.58,6.0,0.0,21.0
26320,Burbank,2020-09-08 16:53:00,22.0,26.0,Cloudy,978.91,9.0,0.0,22.0
26321,Burbank,2020-09-08 17:53:00,22.0,26.0,Cloudy,978.58,0.0,0.0,22.0
26322,Burbank,2020-09-08 18:53:00,23.0,26.0,Cloudy,978.25,7.0,0.0,23.0
26323,Burbank,2020-09-08 19:53:00,24.0,26.0,Cloudy,977.92,17.0,0.0,24.0
26324,Burbank,2020-09-08 20:53:00,24.0,28.0,Mostly Cloudy,977.92,6.0,0.0,24.0
26325,Burbank,2020-09-08 21:34:00,26.0,30.0,Partly Cloudy,977.26,15.0,0.0,26.0
26326,Burbank,2020-09-08 21:53:00,25.0,34.0,Fair,977.26,9.0,0.0,26.0
26327,Burbank,2020-09-08 22:06:00,26.0,28.0,Mostly Cloudy,977.26,7.0,0.0,26.0
26328,Burbank,2020-09-08 22:13:00,25.0,34.0,Fair,977.26,15.0,0.0,26.0
26329,Burbank,2020-09-08 22:53:00,26.0,30.0,Partly Cloudy,976.93,17.0,0.0,27.0
26330,Burbank,2020-09-08 23:53:00,26.0,34.0,Fair,976.93,15.0,0.0,26.0
26331,Burbank,2020-09-09 00:53:00,25.0,34.0,Fair,976.93,11.0,0.0,26.0
26332,Burbank,2020-09-09 01:53:00,24.0,34.0,Fair,977.26,11.0,0.0,24.0
26333,Burbank,2020-09-09 02:53:00,23.0,33.0,Fair,977.92,9.0,0.0,23.0
26334,Burbank,2020-09-09 03:53:00,23.0,33.0,Fair,978.91,6.0,0.0,23.0
26335,Burbank,2020-09-09 04:53:00,22.0,33.0,Fair,978.91,0.0,0.0,22.0
26336,Burbank,2020-09-09 05:53:00,22.0,33.0,Fair,979.24,0.0,0.0,22.0
26337,Burbank,2020-09-09 06:53:00,22.0,33.0,Fair,979.56,7.0,0.0,22.0
26338,Burbank,2020-09-09 07:53:00,21.0,33.0,Fair,979.56,0.0,0.0,21.0
26339,Burbank,2020-09-09 08:53:00,20.0,33.0,Fair,979.24,6.0,0.0,20.0
26340,Burbank,2020-09-09 09:53:00,20.0,33.0,Fair,979.56,0.0,0.0,20.0
26341,Burbank,2020-09-09 10:53:00,19.0,33.0,Fair,979.89,0.0,0.0,19.0
26342,Burbank,2020-09-09 11:53:00,19.0,33.0,Fair,980.22,0.0,0.0,19.0
26343,Burbank,2020-09-09 12:53:00,19.0,33.0,Fair,980.88,0.0,0.0,19.0
26344,Burbank,2020-09-09 13:53:00,18.0,34.0,Fair,981.87,6.0,0.0,18.0
26345,Burbank,2020-09-09 14:53:00,19.0,34.0,Fair,982.53,0.0,0.0,19.0
26346,Burbank,2020-09-09 15:53:00,22.0,34.0,Fair,983.19,9.0,0.0,22.0
26347,Burbank,2020-09-09 16:53:00,24.0,34.0,Fair,983.52,0.0,0.0,24.0
26348,Burbank,2020-09-09 17:53:00,27.0,34.0,Fair,983.19,7.0,0.0,26.0
26349,Burbank,2020-09-09 18:53:00,28.0,34.0,Fair,982.86,9.0,0.0,27.0
26350,Burbank,2020-09-09 19:53:00,29.0,34.0,Fair,982.53,15.0,0.0,28.0
26351,Burbank,2020-09-09 20:53:00,29.0,34.0,Fair,981.87,11.0,0.0,28.0
26352,Burbank,2020-09-09 21:53:00,30.0,34.0,Fair,981.87,19.0,0.0,28.0
26353,Burbank,2020-09-09 22:53:00,29.0,34.0,Fair,981.87,19.0,0.0,27.0
26354,Burbank,2020-09-09 23:53:00,28.0,34.0,Fair,982.2,19.0,0.0,27.0
26355,Burbank,2020-09-10 00:53:00,27.0,34.0,Fair,982.53,11.0,0.0,26.0
26356,Burbank,2020-09-10 01:53:00,26.0,34.0,Fair,982.53,6.0,0.0,26.0
26357,Burbank,2020-09-10 02:53:00,26.0,33.0,Fair,983.19,0.0,0.0,26.0
26358,Burbank,2020-09-10 03:53:00,24.0,33.0,Fair,983.84,0.0,0.0,24.0
26359,Burbank,2020-09-10 04:53:00,23.0,33.0,Fair,984.17,0.0,0.0,23.0
26360,Burbank,2020-09-10 05:53:00,22.0,33.0,Fair,984.5,0.0,0.0,22.0
26361,Burbank,2020-09-10 06:53:00,22.0,33.0,Fair,984.83,0.0,0.0,22.0
26362,Burbank,2020-09-10 07:53:00,21.0,33.0,Fair,985.16,0.0,0.0,21.0
26363,Burbank,2020-09-10 08:53:00,20.0,33.0,Fair,985.49,0.0,0.0,20.0
26364,Burbank,2020-09-10 09:53:00,19.0,33.0,Fair,985.82,0.0,0.0,19.0
26365,Burbank,2020-09-10 10:53:00,19.0,33.0,Fair,986.15,0.0,0.0,19.0
26366,Burbank,2020-09-10 11:53:00,18.0,33.0,Fair,986.15,0.0,0.0,18.0
26367,Burbank,2020-09-10 12:53:00,18.0,21.0,Haze,986.81,0.0,0.0,18.0
26368,Burbank,2020-09-10 13:53:00,18.0,21.0,Haze,987.14,0.0,0.0,18.0
26369,Burbank,2020-09-10 14:53:00,19.0,22.0,Smoke,988.13,0.0,0.0,19.0
26370,Burbank,2020-09-10 15:53:00,20.0,22.0,Smoke,988.45,0.0,0.0,20.0
26371,Burbank,2020-09-10 16:53:00,22.0,22.0,Smoke,988.78,7.0,0.0,22.0
26372,Burbank,2020-09-10 17:53:00,24.0,22.0,Smoke,988.78,6.0,0.0,24.0
26373,Burbank,2020-09-10 18:53:00,27.0,22.0,Smoke,988.78,0.0,0.0,26.0
26374,Burbank,2020-09-10 19:53:00,29.0,22.0,Smoke,988.13,6.0,0.0,27.0
26375,Burbank,2020-09-10 20:53:00,29.0,22.0,Smoke,987.8,6.0,0.0,27.0
26376,Burbank,2020-09-10 21:53:00,30.0,22.0,Smoke,987.47,0.0,0.0,28.0
26377,Burbank,2020-09-10 22:53:00,29.0,22.0,Smoke,987.14,9.0,0.0,27.0
26378,Burbank,2020-09-10 23:53:00,28.0,22.0,Smoke,986.81,7.0,0.0,27.0
26379,Burbank,2020-09-11 00:53:00,28.0,22.0,Smoke,986.48,0.0,0.0,27.0
26380,Burbank,2020-09-11 01:53:00,27.0,22.0,Smoke,986.48,6.0,0.0,26.0
26381,Burbank,2020-09-11 02:53:00,24.0,22.0,Smoke,986.81,0.0,0.0,24.0
26382,Burbank,2020-09-11 03:53:00,23.0,22.0,Smoke,987.14,6.0,0.0,23.0
26383,Burbank,2020-09-11 04:53:00,22.0,22.0,Smoke,987.14,0.0,0.0,22.0
26384,Burbank,2020-09-11 05:53:00,21.0,22.0,Smoke,987.47,0.0,0.0,21.0
26385,Burbank,2020-09-11 06:53:00,20.0,22.0,Smoke,987.47,0.0,0.0,20.0
26386,Burbank,2020-09-11 07:53:00,18.0,22.0,Smoke,987.47,0.0,0.0,18.0
26387,Burbank,2020-09-11 08:53:00,18.0,22.0,Smoke,987.47,0.0,0.0,18.0
26388,Burbank,2020-09-11 09:53:00,18.0,22.0,Smoke,987.14,6.0,0.0,18.0
26389,Burbank,2020-09-11 10:53:00,17.0,22.0,Smoke,987.14,0.0,0.0,17.0
26390,Burbank,2020-09-11 11:53:00,16.0,22.0,Smoke,987.14,0.0,0.0,16.0
26391,Burbank,2020-09-11 12:53:00,16.0,22.0,Smoke,987.14,0.0,0.0,16.0
26392,Burbank,2020-09-11 13:53:00,16.0,22.0,Smoke,987.8,0.0,0.0,16.0
26393,Burbank,2020-09-11 14:53:00,17.0,22.0,Smoke,988.13,6.0,0.0,17.0
26394,Burbank,2020-09-11 15:53:00,20.0,22.0,Smoke,988.45,0.0,0.0,20.0
26395,Burbank,2020-09-11 16:53:00,23.0,22.0,Smoke,988.45,0.0,0.0,23.0
26396,Burbank,2020-09-11 17:53:00,26.0,22.0,Smoke,988.13,6.0,0.0,26.0
26397,Burbank,2020-09-11 18:53:00,28.0,22.0,Smoke,987.47,0.0,0.0,26.0
26398,Burbank,2020-09-11 19:53:00,30.0,22.0,Smoke,986.81,0.0,0.0,28.0
26399,Burbank,2020-09-11 20:53:00,31.0,22.0,Smoke,986.15,,0.0,28.0
26400,Burbank,2020-09-11 21:53:00,31.0,22.0,Smoke,985.49,9.0,0.0,29.0
26401,Burbank,2020-09-11 22:53:00,31.0,22.0,Smoke,985.16,13.0,0.0,28.0
26402,Burbank,2020-09-11 23:53:00,29.0,22.0,Smoke,984.83,7.0,0.0,28.0
26403,Burbank,2020-09-12 00:53:00,28.0,22.0,Smoke,984.83,7.0,0.0,26.0
26404,Burbank,2020-09-12 01:53:00,27.0,22.0,Smoke,984.83,0.0,0.0,26.0
26405,Burbank,2020-09-12 02:53:00,26.0,22.0,Smoke,985.16,6.0,0.0,25.0
26406,Burbank,2020-09-12 03:53:00,24.0,22.0,Smoke,985.16,9.0,0.0,24.0
26407,Burbank,2020-09-12 04:53:00,23.0,22.0,Smoke,985.16,9.0,0.0,23.0
26408,Burbank,2020-09-12 05:53:00,22.0,22.0,Smoke,985.16,6.0,0.0,22.0
26409,Burbank,2020-09-12 06:53:00,21.0,22.0,Smoke,984.83,0.0,0.0,21.0
26410,Burbank,2020-09-12 07:53:00,20.0,22.0,Smoke,985.16,0.0,0.0,20.0
26411,Burbank,2020-09-12 08:53:00,19.0,22.0,Smoke,984.83,0.0,0.0,19.0
26412,Burbank,2020-09-12 09:53:00,18.0,22.0,Smoke,984.83,0.0,0.0,18.0
26413,Burbank,2020-09-12 10:53:00,18.0,22.0,Smoke,984.83,0.0,0.0,18.0
26414,Burbank,2020-09-12 11:53:00,17.0,22.0,Smoke,984.83,0.0,0.0,17.0
26415,Burbank,2020-09-12 12:53:00,17.0,22.0,Smoke,985.16,0.0,0.0,17.0
26416,Burbank,2020-09-12 13:53:00,17.0,22.0,Smoke,985.16,0.0,0.0,17.0
26417,Burbank,2020-09-12 14:53:00,17.0,22.0,Smoke,985.49,0.0,0.0,17.0
26418,Burbank,2020-09-12 14:55:00,17.0,22.0,Smoke,985.49,0.0,0.0,17.0
26419,Burbank,2020-09-12 15:03:00,18.0,22.0,Smoke,985.82,0.0,0.0,18.0
26420,Burbank,2020-09-12 15:26:00,19.0,22.0,Smoke,985.49,0.0,0.0,19.0
26421,Burbank,2020-09-12 15:42:00,19.0,22.0,Smoke,985.49,0.0,0.0,19.0
26422,Burbank,2020-09-12 15:49:00,19.0,22.0,Smoke,985.49,0.0,0.0,19.0
26423,Burbank,2020-09-12 15:53:00,19.0,22.0,Smoke,985.49,0.0,0.0,19.0
26424,Burbank,2020-09-12 16:00:00,19.0,22.0,Smoke,985.49,0.0,0.0,19.0
26425,Burbank,2020-09-12 16:53:00,21.0,22.0,Smoke,985.49,0.0,0.0,21.0
26426,Burbank,2020-09-12 17:19:00,22.0,22.0,Smoke,985.49,0.0,0.0,22.0
26427,Burbank,2020-09-12 17:33:00,23.0,22.0,Smoke,985.49,0.0,0.0,23.0
26428,Burbank,2020-09-12 17:53:00,24.0,22.0,Smoke,985.49,0.0,0.0,24.0
26429,Burbank,2020-09-12 18:00:00,24.0,22.0,Smoke,985.16,0.0,0.0,24.0
26430,Burbank,2020-09-12 18:42:00,27.0,22.0,Smoke,984.83,0.0,0.0,26.0
26431,Burbank,2020-09-12 18:53:00,27.0,22.0,Smoke,984.83,0.0,0.0,26.0
26432,Burbank,2020-09-12 19:13:00,28.0,22.0,Smoke,984.5,0.0,0.0,26.0
26433,Burbank,2020-09-12 19:23:00,28.0,22.0,Smoke,984.5,6.0,0.0,26.0
26434,Burbank,2020-09-12 19:53:00,28.0,22.0,Smoke,984.17,0.0,0.0,27.0
26435,Burbank,2020-09-12 19:56:00,29.0,22.0,Smoke,984.17,0.0,0.0,27.0
26436,Burbank,2020-09-12 20:53:00,30.0,22.0,Smoke,983.84,0.0,0.0,28.0
26437,Burbank,2020-09-12 21:53:00,31.0,22.0,Smoke,983.19,7.0,0.0,28.0
26438,Burbank,2020-09-12 21:59:00,31.0,22.0,Smoke,983.19,7.0,0.0,28.0
26439,Burbank,2020-09-12 22:53:00,31.0,22.0,Smoke,982.86,6.0,0.0,28.0
26440,Burbank,2020-09-12 23:00:00,30.0,22.0,Smoke,982.86,7.0,0.0,28.0
26441,Burbank,2020-09-12 23:53:00,29.0,21.0,Haze,982.53,9.0,0.0,28.0
26442,Burbank,2020-09-13 00:53:00,28.0,21.0,Haze,982.53,6.0,0.0,27.0
26443,Burbank,2020-09-13 01:53:00,26.0,21.0,Haze,982.86,6.0,0.0,26.0
26444,Burbank,2020-09-13 02:53:00,25.0,33.0,Fair,982.86,0.0,0.0,26.0
26445,Burbank,2020-09-13 03:53:00,23.0,33.0,Fair,983.52,0.0,0.0,23.0
26446,Burbank,2020-09-13 04:53:00,21.0,21.0,Haze,983.84,7.0,0.0,21.0
26447,Burbank,2020-09-13 05:53:00,21.0,21.0,Haze,983.84,0.0,0.0,21.0
26448,Burbank,2020-09-13 06:53:00,20.0,21.0,Haze,983.84,0.0,0.0,20.0
26449,Burbank,2020-09-13 07:53:00,18.0,33.0,Fair,983.84,0.0,0.0,18.0
26450,Burbank,2020-09-13 08:53:00,18.0,33.0,Fair,983.84,0.0,0.0,18.0
26451,Burbank,2020-09-13 09:53:00,17.0,33.0,Fair,983.84,0.0,0.0,17.0
26452,Burbank,2020-09-13 10:53:00,17.0,21.0,Haze,983.52,0.0,0.0,17.0
26453,Burbank,2020-09-13 11:53:00,17.0,21.0,Haze,983.84,0.0,0.0,17.0
26454,Burbank,2020-09-13 12:53:00,16.0,33.0,Fair,984.5,0.0,0.0,16.0
26455,Burbank,2020-09-13 13:53:00,16.0,22.0,Smoke,985.16,0.0,0.0,16.0
26456,Burbank,2020-09-13 14:53:00,17.0,22.0,Smoke,985.49,0.0,0.0,17.0
26457,Burbank,2020-09-13 15:53:00,20.0,22.0,Smoke,985.82,0.0,0.0,20.0
26458,Burbank,2020-09-13 16:53:00,22.0,22.0,Smoke,985.82,0.0,0.0,22.0
26459,Burbank,2020-09-13 17:53:00,26.0,22.0,Smoke,985.82,0.0,0.0,26.0
26460,Burbank,2020-09-13 18:26:00,27.0,22.0,Smoke,985.49,0.0,0.0,26.0
26461,Burbank,2020-09-13 18:35:00,27.0,22.0,Smoke,985.49,6.0,0.0,26.0
26462,Burbank,2020-09-13 18:53:00,27.0,22.0,Smoke,985.16,7.0,0.0,26.0
26463,Burbank,2020-09-13 19:53:00,29.0,22.0,Smoke,984.5,7.0,0.0,28.0
26464,Burbank,2020-09-13 20:02:00,30.0,22.0,Smoke,984.17,7.0,0.0,28.0
26465,Burbank,2020-09-13 20:53:00,31.0,22.0,Smoke,983.84,6.0,0.0,29.0
26466,Burbank,2020-09-13 21:53:00,33.0,22.0,Smoke,983.19,6.0,0.0,31.0
26467,Burbank,2020-09-13 22:53:00,33.0,22.0,Smoke,982.53,9.0,0.0,31.0
26468,Burbank,2020-09-13 23:53:00,29.0,22.0,Smoke,982.53,13.0,0.0,28.0
26469,Burbank,2020-09-14 00:53:00,27.0,22.0,Smoke,983.19,9.0,0.0,27.0
26470,Burbank,2020-09-14 01:53:00,26.0,22.0,Smoke,983.19,7.0,0.0,26.0
26471,Burbank,2020-09-14 02:53:00,24.0,22.0,Smoke,983.84,9.0,0.0,24.0
26472,Burbank,2020-09-14 03:53:00,23.0,22.0,Smoke,984.5,7.0,0.0,23.0
26473,Burbank,2020-09-14 04:53:00,22.0,33.0,Fair,985.16,9.0,0.0,22.0
26474,Burbank,2020-09-14 05:53:00,21.0,33.0,Fair,985.16,7.0,0.0,21.0
26475,Burbank,2020-09-14 06:53:00,20.0,21.0,Haze,985.49,7.0,0.0,20.0
26476,Burbank,2020-09-14 07:53:00,19.0,33.0,Fair,985.82,0.0,0.0,19.0
26477,Burbank,2020-09-14 08:53:00,19.0,33.0,Fair,985.49,7.0,0.0,19.0
26478,Burbank,2020-09-14 09:53:00,19.0,33.0,Fair,985.49,6.0,0.0,19.0
26479,Burbank,2020-09-14 10:53:00,18.0,33.0,Fair,985.49,0.0,0.0,18.0
26480,Burbank,2020-09-14 11:53:00,17.0,33.0,Fair,985.49,0.0,0.0,17.0
26481,Burbank,2020-09-14 12:53:00,17.0,22.0,Smoke,985.49,0.0,0.0,17.0
26482,Burbank,2020-09-14 13:53:00,17.0,22.0,Smoke,986.15,0.0,0.0,17.0
26483,Burbank,2020-09-14 14:53:00,18.0,22.0,Smoke,986.81,6.0,0.0,18.0
26484,Burbank,2020-09-14 15:53:00,21.0,22.0,Smoke,987.14,0.0,0.0,21.0
26485,Burbank,2020-09-14 16:53:00,24.0,22.0,Smoke,987.47,0.0,0.0,24.0
26486,Burbank,2020-09-14 17:53:00,27.0,22.0,Smoke,987.14,7.0,0.0,26.0
26487,Burbank,2020-09-14 18:53:00,29.0,22.0,Smoke,987.14,0.0,0.0,28.0
26488,Burbank,2020-09-14 19:53:00,32.0,22.0,Smoke,986.48,6.0,0.0,29.0
26489,Burbank,2020-09-14 20:53:00,33.0,22.0,Smoke,985.82,11.0,0.0,31.0
26490,Burbank,2020-09-14 21:53:00,33.0,22.0,Smoke,985.16,9.0,0.0,31.0
26491,Burbank,2020-09-14 22:53:00,33.0,22.0,Smoke,985.16,11.0,0.0,32.0
26492,Burbank,2020-09-14 23:53:00,33.0,22.0,Smoke,985.16,9.0,0.0,31.0
26493,Burbank,2020-09-15 00:53:00,32.0,22.0,Smoke,985.16,13.0,0.0,30.0
26494,Burbank,2020-09-15 01:53:00,29.0,22.0,Smoke,985.49,7.0,0.0,28.0
26495,Burbank,2020-09-15 02:53:00,27.0,22.0,Smoke,986.15,9.0,0.0,26.0
26496,Burbank,2020-09-15 03:53:00,25.0,22.0,Smoke,986.81,9.0,0.0,26.0
26497,Burbank,2020-09-15 04:53:00,23.0,22.0,Smoke,987.47,11.0,0.0,23.0
26498,Burbank,2020-09-15 05:53:00,22.0,22.0,Smoke,987.8,9.0,0.0,22.0
26499,Burbank,2020-09-15 06:53:00,21.0,22.0,Smoke,988.13,0.0,0.0,21.0
26500,Burbank,2020-09-15 07:53:00,20.0,22.0,Smoke,988.45,0.0,0.0,20.0
26501,Burbank,2020-09-15 08:53:00,19.0,22.0,Smoke,988.45,0.0,0.0,19.0
26502,Burbank,2020-09-15 09:53:00,19.0,22.0,Smoke,988.45,6.0,0.0,19.0
26503,Burbank,2020-09-15 10:53:00,19.0,22.0,Smoke,988.45,0.0,0.0,19.0
26504,Burbank,2020-09-15 11:53:00,18.0,22.0,Smoke,988.45,0.0,0.0,18.0
26505,Burbank,2020-09-15 12:53:00,18.0,22.0,Smoke,988.45,0.0,0.0,18.0
26506,Burbank,2020-09-15 13:53:00,17.0,22.0,Smoke,988.78,0.0,0.0,17.0
26507,Burbank,2020-09-15 14:53:00,19.0,22.0,Smoke,989.11,0.0,0.0,19.0
26508,Burbank,2020-09-15 15:53:00,21.0,22.0,Smoke,989.44,0.0,0.0,21.0
26509,Burbank,2020-09-15 16:53:00,24.0,22.0,Smoke,989.77,0.0,0.0,24.0
26510,Burbank,2020-09-15 17:53:00,27.0,22.0,Smoke,989.77,6.0,0.0,26.0
26511,Burbank,2020-09-15 18:06:00,28.0,22.0,Smoke,989.77,6.0,0.0,27.0
26512,Burbank,2020-09-15 18:22:00,28.0,22.0,Smoke,989.77,7.0,0.0,27.0
26513,Burbank,2020-09-15 18:53:00,29.0,22.0,Smoke,989.44,7.0,0.0,28.0
26514,Burbank,2020-09-15 19:53:00,32.0,22.0,Smoke,988.78,7.0,0.0,30.0
26515,Burbank,2020-09-15 20:27:00,33.0,22.0,Smoke,988.45,0.0,0.0,31.0
26516,Burbank,2020-09-15 20:53:00,33.0,22.0,Smoke,988.13,11.0,0.0,31.0
26517,Burbank,2020-09-15 21:53:00,33.0,22.0,Smoke,987.47,6.0,0.0,31.0
26518,Burbank,2020-09-15 22:53:00,34.0,22.0,Smoke,986.81,9.0,0.0,31.0
26519,Burbank,2020-09-15 23:53:00,33.0,22.0,Smoke,986.48,11.0,0.0,31.0
26520,Burbank,2020-09-16 00:53:00,31.0,22.0,Smoke,986.48,13.0,0.0,28.0
26521,Burbank,2020-09-16 01:53:00,29.0,22.0,Smoke,986.48,9.0,0.0,27.0
26522,Burbank,2020-09-16 02:53:00,27.0,22.0,Smoke,986.81,6.0,0.0,26.0
26523,Burbank,2020-09-16 03:53:00,26.0,22.0,Smoke,987.47,6.0,0.0,26.0
26524,Burbank,2020-09-16 04:53:00,24.0,22.0,Smoke,987.8,9.0,0.0,24.0
26525,Burbank,2020-09-16 05:53:00,23.0,22.0,Smoke,987.8,0.0,0.0,23.0
26526,Burbank,2020-09-16 06:53:00,23.0,22.0,Smoke,987.8,6.0,0.0,23.0
26527,Burbank,2020-09-16 07:53:00,23.0,22.0,Smoke,987.8,0.0,0.0,23.0
26528,Burbank,2020-09-16 08:53:00,22.0,22.0,Smoke,987.47,0.0,0.0,22.0
26529,Burbank,2020-09-16 09:53:00,21.0,22.0,Smoke,987.14,0.0,0.0,21.0
26530,Burbank,2020-09-16 10:53:00,19.0,22.0,Smoke,986.81,0.0,0.0,19.0
26531,Burbank,2020-09-16 11:53:00,19.0,22.0,Smoke,986.81,0.0,0.0,19.0
26532,Burbank,2020-09-16 12:53:00,18.0,22.0,Smoke,986.81,6.0,0.0,18.0
26533,Burbank,2020-09-16 13:53:00,18.0,22.0,Smoke,987.14,0.0,0.0,18.0
26534,Burbank,2020-09-16 14:53:00,19.0,22.0,Smoke,987.8,0.0,0.0,19.0
26535,Burbank,2020-09-16 15:53:00,23.0,22.0,Smoke,988.13,0.0,0.0,23.0
26536,Burbank,2020-09-16 16:53:00,27.0,22.0,Smoke,988.45,0.0,0.0,26.0
26537,Burbank,2020-09-16 17:53:00,31.0,22.0,Smoke,988.13,6.0,0.0,28.0
26538,Burbank,2020-09-16 18:53:00,33.0,22.0,Smoke,987.8,6.0,0.0,30.0
26539,Burbank,2020-09-16 19:53:00,36.0,22.0,Smoke,986.81,11.0,0.0,33.0
26540,Burbank,2020-09-16 20:53:00,37.0,22.0,Smoke,986.15,9.0,0.0,34.0
26541,Burbank,2020-09-16 21:53:00,37.0,22.0,Smoke,985.49,6.0,0.0,33.0
26542,Burbank,2020-09-16 22:53:00,37.0,22.0,Smoke,984.83,20.0,0.0,34.0
26543,Burbank,2020-09-16 23:53:00,36.0,22.0,Smoke,984.83,15.0,0.0,33.0
26544,Burbank,2020-09-17 00:53:00,34.0,22.0,Smoke,985.16,17.0,0.0,32.0
26545,Burbank,2020-09-17 01:53:00,32.0,22.0,Smoke,984.83,7.0,0.0,29.0
26546,Burbank,2020-09-17 02:53:00,30.0,22.0,Smoke,985.16,6.0,0.0,28.0
26547,Burbank,2020-09-17 03:53:00,28.0,22.0,Smoke,986.15,6.0,0.0,27.0
26548,Burbank,2020-09-17 04:53:00,26.0,22.0,Smoke,985.82,7.0,0.0,25.0
26549,Burbank,2020-09-17 05:53:00,24.0,22.0,Smoke,985.82,0.0,0.0,24.0
26550,Burbank,2020-09-17 06:53:00,22.0,22.0,Smoke,985.82,6.0,0.0,22.0
26551,Burbank,2020-09-17 07:53:00,22.0,22.0,Smoke,985.49,0.0,0.0,22.0
26552,Burbank,2020-09-17 08:53:00,21.0,22.0,Smoke,985.16,0.0,0.0,21.0
26553,Burbank,2020-09-17 09:53:00,19.0,22.0,Smoke,985.16,0.0,0.0,19.0
26554,Burbank,2020-09-17 10:53:00,18.0,22.0,Smoke,984.83,0.0,0.0,18.0
26555,Burbank,2020-09-17 11:53:00,18.0,22.0,Smoke,984.5,0.0,0.0,18.0
26556,Burbank,2020-09-17 12:53:00,18.0,22.0,Smoke,984.83,0.0,0.0,18.0
26557,Burbank,2020-09-17 13:53:00,18.0,22.0,Smoke,985.49,0.0,0.0,18.0
26558,Burbank,2020-09-17 14:53:00,20.0,22.0,Smoke,986.15,0.0,0.0,20.0
26559,Burbank,2020-09-17 15:53:00,21.0,22.0,Smoke,986.48,0.0,0.0,21.0
